Property Name,Location,Price,Price_Numeric,Area,Area_Numeric,BHK,Type,Posted By,Posted Time,Property URL,Source,Price_Per_Sqft,contacted
Ansal Valley View Estate,Faridabad Gurgaon Road,7000000,7000000,1050 sq.ft,1050,3 BHK,Ready to move,Royal Properties,2w ago,https://housing.com/in/buy/resale/page/17076025-3-bhk-apartment-in-sector-92-for-rs-7000000,Housing.com,6666,0
Pyramid Urban Home II Extension,Sector 86,10000000,10000000,750 sq.ft,750,2 BHK,Ready to move,Gauransh Bhasin,2w ago,https://housing.com/in/buy/resale/page/16482543-2-bhk-apartment-in-sector-103-for-rs-10000000,Housing.com,13333,0
ROF Aalayas 1,Sector 102,7500000,7500000,514 sq.ft,514,3 BHK,Ready to move,Swami Property,2w ago,https://housing.com/in/buy/resale/page/16367833-3-bhk-apartment-in-sector-102-for-rs-7500000,Housing.com,14591,0
Signature Global Proxima,Sector 37D,8000000,8000000,600 sq.ft,600,3 BHK,Ready to move,Shree Ram Real Estate,2w ago,https://housing.com/in/buy/resale/page/17087355-3-bhk-apartment-in-sector-92-for-rs-8000000,Housing.com,13333,0
Signature Global Global Prime,Sector 63,7600000,7600000,650 sq.ft,650,2 BHK,Ready to move,Shree Shyam Properties,2w ago,https://housing.com/in/buy/resale/page/17017356-2-bhk-apartment-in-sector-67-for-rs-7600000,Housing.com,11692,0
Signature Global Global Prime,Sector 63,9000000,9000000,615 sq.ft,615,2 BHK,Ready to move,Meghavi Banewal,3w ago,https://housing.com/in/buy/resale/page/17085043-2-bhk-apartment-in-sector-85-for-rs-9000000,Housing.com,14634,0
Signature Global Global Prime,Sector 63,7000000,7000000,680 sq.ft,680,2 BHK,Ready to move,R D HOMES,3w ago,https://housing.com/in/buy/resale/page/16516287-2-bhk-apartment-in-sector-90-for-rs-7000000,Housing.com,10294,0
ROF Amaltas,"Sector 92, Gurgaon",7300000,7300000,615 sq.ft,615,2 BHK,Ready to move,Aasra Realtors,3w ago,https://housing.com/in/buy/resale/page/17010889-2-bhk-apartment-in-sector-90-for-rs-7300000,Housing.com,11869,0
AVL 36,Sector 36,9900000,9900000,645 sq.ft,645,2 BHK,Ready to move,GRP Real Estate,3w ago,https://housing.com/in/buy/resale/page/17049529-2-bhk-apartment-in-sector-68-for-rs-9900000,Housing.com,15348,0
Ashiana Anmol,Palam Vihar,8500000,8500000,700 sq.ft,700,1 BHK,Ready to move,As Estate,3w ago,https://housing.com/in/buy/resale/page/16796755-1-bhk-apartment-in-palam-vihar-for-rs-8500000,Housing.com,12142,0
Suncity Avenue 76,"Sector 76, Gurgaon",8500000,8500000,985 sq.ft,985,2 BHK,Ready to move,Kanika Sharma,3w ago,https://housing.com/in/buy/resale/page/17076065-2-bhk-apartment-in-sector-67-for-rs-8500000,Housing.com,8629,0
AVL 36,Sector 36,7200000,7200000,650 sq.ft,650,2 BHK,Ready to move,Neeraj Yadav,3w ago,https://housing.com/in/buy/resale/page/16567236-2-bhk-apartment-in-sector-70a-for-rs-7200000,Housing.com,11076,0
ROF Aalayas 1,Sector 102,10100000,10100000,1000 sq.ft,1000,2 BHK,Ready to move,Zupita Homes,3w ago,https://housing.com/in/buy/resale/page/16001549-2-bhk-apartment-in-sector-81-for-rs-10100000,Housing.com,10100,0
Ramprastha The Atrium,"Sector 37D, Gurgaon",7500000,7500000,700 sq.ft,700,2 BHK,Ready to move,UNIVERSAL INFRA,3w ago,https://housing.com/in/buy/resale/page/17069415-2-bhk-apartment-in-sector-89a-for-rs-7500000,Housing.com,10714,0
Adani Aangan,Sector 67,7300000,7300000,600 sq.ft,600,2 BHK,Ready to move,IV REAL ESTATE,3w ago,https://housing.com/in/buy/resale/page/17072129-2-bhk-apartment-in-sector-89-for-rs-7300000,Housing.com,12166,0
Pyramid Urban 67A,Sector 67,7000000,7000000,978 sq.ft,978,2 BHK,Ready to move,IV REAL ESTATE,3w ago,https://housing.com/in/buy/resale/page/17072109-2-bhk-apartment-in-sector-89-for-rs-7000000,Housing.com,7157,0
Signature Global Global Prime,Sector 63,8300000,8300000,700 sq.ft,700,2 BHK,Ready to move,RK Real Estate,3w ago,https://housing.com/in/buy/resale/page/17009942-2-bhk-apartment-in-sector-63-for-rs-8300000,Housing.com,11857,0
Signature Global Proxima,Sector 37D,8300000,8300000,501 sq.ft,501,2 BHK,Ready to move,RK Real Estate,3w ago,https://housing.com/in/buy/resale/page/17009904-2-bhk-apartment-in-sector-63-for-rs-8800000,Housing.com,16566,0
Suncity Avenue 102,"Sector 102, Gurgaon",8800000,8800000,850 sq.ft,850,2 BHK,Ready to move,Shree Shyam Property,3w ago,https://housing.com/in/buy/resale/page/17057740-2-bhk-apartment-in-sector-76-for-rs-8800000,Housing.com,10352,0
Signature Global Synera,Sector 76,7550000,7550000,1476 sq.ft,1476,2 BHK,Ready to move,Roomy Realty,3w ago,https://housing.com/in/buy/resale/page/15826876-2-bhk-apartment-in-sector-89a-for-rs-7550000,Housing.com,5115,0
AVL 36,Sector 36,7300000,7300000,800 sq.ft,800,2 BHK,Ready to move,IV REAL ESTATE,3w ago,https://housing.com/in/buy/resale/page/15713200-2-bhk-apartment-in-sector-90-for-rs-7300000-2,Housing.com,9125,0
Adani Aangan,Sector 67,8200000,8200000,800 sq.ft,800,2 BHK,Ready to move,NestAra Realty,3w ago,https://housing.com/in/buy/resale/page/16920449-2-bhk-apartment-in-sector-67-for-rs-8200000,Housing.com,10250,0
Shree Vardhman Green Court,Sector 90,8000000,8000000,800 sq.ft,800,2 BHK,Ready to move,Akaash,3w ago,https://housing.com/in/buy/resale/page/17020912-2-bhk-apartment-in-sector-67-for-rs-8000000,Housing.com,10000,0
Pyramid Urban 67A,Sector 67,7200000,7200000,800 sq.ft,800,2 BHK,Ready to move,Home Makers,3w ago,https://housing.com/in/buy/resale/page/17053718-2-bhk-apartment-in-sector-90-for-rs-7200000,Housing.com,9000,0
Shree Vardhman Mantra,Sector 102,7200000,7200000,1050 sq.ft,1050,2 BHK,Ready to move,Neeraj Yadav,3w ago,https://housing.com/in/buy/resale/page/17051219-2-bhk-apartment-in-sector-70a-for-rs-7200000,Housing.com,6857,0
Shree Vardhman Green Court,Sector 90,8200000,8200000,836 sq.ft,836,2 BHK,Ready to move,Home Makers,3w ago,https://housing.com/in/buy/resale/page/17051356-2-bhk-apartment-in-sector-76-for-rs-8200000,Housing.com,9808,0
Pyramid Urban Homes,"Sector 70A, Gurgaon",8100000,8100000,516 sq.ft,516,2 BHK,Ready to move,Prince,3w ago,https://housing.com/in/buy/resale/page/17019199-2-bhk-apartment-in-sector-67-for-rs-8100000,Housing.com,15697,0
Suncity Avenue 76,"Sector 76, Gurgaon",8425000,8425000,945 sq.ft,945,2 BHK,Ready to move,Prince,3w ago,https://housing.com/in/buy/resale/page/17033353-2-bhk-apartment-in-sector-67-for-rs-8425000,Housing.com,8915,0
Pyramid Urban 67A,Sector 67,8800000,8800000,516 sq.ft,516,2 BHK,Ready to move,Mayank Kumar,3w ago,https://housing.com/in/buy/resale/page/17048461-2-bhk-apartment-in-sector-76-for-rs-8800000,Housing.com,17054,0
Pyramid Urban 67A,Sector 67,8200000,8200000,632 sq.ft,632,2 BHK,Ready to move,Krisha Associate,3w ago,https://housing.com/in/buy/resale/page/16865459-2-bhk-apartment-in-sector-67-for-rs-8200000,Housing.com,12974,0
Suncity Avenue 76,"Sector 76, Gurgaon",9500000,9500000,823 sq.ft,823,2 BHK,Ready to move,Keshav  Jha,3w ago,https://housing.com/in/buy/resale/page/17046259-2-bhk-apartment-in-sector-102-for-rs-9500000,Housing.com,11543,0
Pyramid Urban 67A,Sector 67,8300000,8300000,865 sq.ft,865,5 BHK,Ready to move,Dev Realty,3w ago,https://housing.com/in/buy/resale/page/16353091-2.5-bhk-apartment-in-sector-81-for-rs-8300000,Housing.com,9595,0
Signature Global Global Prime,Sector 63,8000000,8000000,"20th Apr, 2025",20,2 BHK,Ready to move,Prime Living Realty,3w ago,https://housing.com/in/buy/resale/page/17038533-2-bhk-apartment-in-sector-76-for-rs-8000000,Housing.com,400000,0
Suncity Avenue 102,"Sector 102, Gurgaon",8800000,8800000,1055 sq.ft,1055,2 BHK,Ready to move,Home Makers,3w ago,https://housing.com/in/buy/resale/page/17042825-2-bhk-apartment-in-sector-36-for-rs-8800000,Housing.com,8341,0
Shree Vardhman Green Court,Sector 90,9000000,9000000,700 sq.ft,700,3 BHK,Ready to move,Kanika Chhabra,3w ago,https://housing.com/in/buy/resale/page/16754772-3-bhk-apartment-in-sector-102-for-rs-8800000,Housing.com,12857,0
Pyramid Urban Home II Extension,Sector 86,8800000,8800000,712 sq.ft,712,2 BHK,Ready to move,Sewa Singh,3w ago,https://housing.com/in/buy/resale/page/16924683-2-bhk-apartment-in-sector-84-for-rs-8800000,Housing.com,12359,0
The Antriksh Heights,Sector 70A,7200000,7200000,782 sq.ft,782,2 BHK,Ready to move,Investors Global,3w ago,https://housing.com/in/buy/resale/page/17003236-2-bhk-apartment-in-sector-70a-for-rs-7200000,Housing.com,9207,0
Pyramid Urban Homes,"Sector 70A, Gurgaon",7050000,7050000,1200 sq.ft,1200,2 BHK,Ready to move,Investors Global,3w ago,https://housing.com/in/buy/resale/page/17000507-2-bhk-apartment-in-sector-70a-for-rs-7050000,Housing.com,5875,0
Pyramid Urban Homes,"Sector 70A, Gurgaon",7700000,7700000,750 sq.ft,750,2 BHK,Ready to move,Shree Shyam Properties,3w ago,https://housing.com/in/buy/resale/page/16901625-2-bhk-apartment-in-sector-67-for-rs-7700000,Housing.com,10266,0
Shree Vardhman Mantra,Sector 102,9000000,9000000,835 sq.ft,835,2 BHK,Ready to move,RAJENDRA SINGH NEGI,3w ago,https://housing.com/in/buy/resale/page/17039350-2-bhk-apartment-in-sector-92-for-rs-9000000,Housing.com,10778,0
Rising Homes At DXP 92,Sector 90,7500000,7500000,840 sq.ft,840,2 BHK,Ready to move,Nitinn Saini,3w ago,https://housing.com/in/buy/resale/page/17039738-2-bhk-apartment-in-sector-90-for-rs-7500000,Housing.com,8928,0
Shree Vardhman Green Court,Sector 90,9000000,9000000,1320 sq.ft,1320,2 BHK,Ready to move,Prime Living Realty,3w ago,https://housing.com/in/buy/resale/page/17038111-2-bhk-apartment-in-sector-76-for-rs-9000000,Housing.com,6818,0
Suncity Avenue 76,"Sector 76, Gurgaon",8800000,8800000,999 sq.ft,999,2 BHK,Ready to move,DWIVEDI ASSOCIATES,3w ago,https://housing.com/in/buy/resale/page/17037004-2-bhk-apartment-in-sector-92-for-rs-8800000,Housing.com,8808,0
M3M One Key Resiments,Sector 36 Sohna,7100000,7100000,"31st Oct, 2025",31,2 BHK,Ready to move,Bricks Homes Avenue,3w ago,https://housing.com/in/buy/resale/page/17024061-2-bhk-apartment-in-sector-70a-for-rs-7100000,Housing.com,229032,0
Sare Royal Greens,Sector 70A,7050000,7050000,900 sq.ft,900,2 BHK,Ready to move,Bricks Homes Avenue,3w ago,https://housing.com/in/buy/resale/page/17023928-2-bhk-apartment-in-sector-70a-for-rs-7050000,Housing.com,7833,0
Pyramid Urban Homes,"Sector 70A, Gurgaon",7500000,7500000,599 sq.ft,599,3 BHK,Ready to move,Mandeep Arora,3w ago,https://housing.com/in/buy/resale/page/15552280-3-bhk-apartment-in-sector-84-for-rs-7500000,Housing.com,12520,0
Pivotal Devaan,"Sector 84, Gurgaon",7000000,7000000,1360 sq.ft,1360,2 BHK,Ready to move,Pardeep Gupta,3w ago,https://housing.com/in/buy/resale/page/16962258-2-bhk-apartment-in-sector-90-for-rs-7000000,Housing.com,5147,0
Shree Vardhman Green Court,Sector 90,7100000,7100000,697 sq.ft,697,2 BHK,Ready to move,Cyber Properties Pvt Ltd,4w ago,https://housing.com/in/buy/resale/page/17027343-2-bhk-apartment-in-sector-67-for-rs-7100000,Housing.com,10186,0
Shree Vardhman Green Court,Sector 90,7000000,7000000,800 sq.ft,800,2 BHK,Ready to move,Bricks Homes Avenue,4w ago,https://housing.com/in/buy/resale/page/17023377-2-bhk-apartment-in-sector-70a-for-rs-7000000,Housing.com,8750,0
Pyramid Urban Home II Extension,Sector 86,7500000,7500000,680 sq.ft,680,3 BHK,Ready to move,Lokesh Dahiya,4w ago,https://housing.com/in/buy/resale/page/13343494-3-bhk-apartment-in-sector-110-for-rs-7500000,Housing.com,11029,0
Suncity Avenue 76,"Sector 76, Gurgaon",7500000,7500000,712 sq.ft,712,2 BHK,Ready to move,Investors Estate,4w ago,https://housing.com/in/buy/resale/page/16055750-2-bhk-apartment-in-sector-37c-for-rs-7500000,Housing.com,10533,0
Signature Global The Millennia,Sector 37D,7200000,7200000,782 sq.ft,782,2 BHK,Ready to move,Investors Estate,4w ago,https://housing.com/in/buy/resale/page/16104828-2-bhk-apartment-in-sector-37d-for-rs-7200000,Housing.com,9207,0
Pyramid Elite,"Sector 86, Gurgaon",7500000,7500000,1200 sq.ft,1200,2 BHK,Ready to move,Poonam,4w ago,https://housing.com/in/buy/resale/page/17019354-2-bhk-apartment-in-sector-86-for-rs-7500000,Housing.com,6250,0
Sidhartha NCR Greens,Sector 95,8000000,8000000,750 sq.ft,750,2 BHK,Ready to move,Pawan Property,4w ago,https://housing.com/in/buy/resale/page/16393856-2-bhk-apartment-in-sector-95-for-rs-8000000,Housing.com,10666,0
Signature Global Grand IVA,Sector 103,8000000,8000000,835 sq.ft,835,2 BHK,Ready to move,Chetan Verma,4w ago,https://housing.com/in/buy/resale/page/17018158-2-bhk-apartment-in-sector-103-for-rs-8000000,Housing.com,9580,0
GLS Avenue 51,"Sector 92, Gurgaon",7000000,7000000,840 sq.ft,840,3 BHK,Ready to move,ARA Realty,4w ago,https://housing.com/in/buy/resale/page/16439668-3-bhk-apartment-in-sector-92-for-rs-7000000,Housing.com,8333,0
Pyramid Heights,Sector 85,7000000,7000000,1320 sq.ft,1320,2 BHK,Ready to move,Poonam,4w ago,https://housing.com/in/buy/resale/page/16988093-2-bhk-apartment-in-sector-85-for-rs-7000000,Housing.com,5303,0
Adani Aangan,Sector 67,7500000,7500000,999 sq.ft,999,2 BHK,Ready to move,Roomy Realty,4w ago,https://housing.com/in/buy/resale/page/14506169-2-bhk-apartment-in-sector-88a-for-rs-7500000-2,Housing.com,7507,0
Pyramid Urban 67A,Sector 67,8000000,8000000,"31st Oct, 2025",31,2 BHK,Ready to move,Cyber Properties Pvt Ltd,4w ago,https://housing.com/in/buy/resale/page/17011593-2-bhk-apartment-in-sector-67-for-rs-8000000,Housing.com,258064,0
Shree Vardhman Green Court,Sector 90,7000000,7000000,900 sq.ft,900,2 BHK,Ready to move,R3R Property,4w ago,https://housing.com/in/buy/resale/page/16796285-2-bhk-apartment-in-sector-90-for-rs-7000000,Housing.com,7777,0
Signature Global Global Prime,Sector 63,8200000,8200000,599 sq.ft,599,2 BHK,Ready to move,RK Real Estate,4w ago,https://housing.com/in/buy/resale/page/17009924-2-bhk-apartment-in-sector-63-for-rs-8200000,Housing.com,13689,0
Apex Our Homes,"Sector 37C, Gurgaon",8000000,8000000,1360 sq.ft,1360,2 BHK,Ready to move,Defence Realtors And Developers,4w ago,https://housing.com/in/buy/resale/page/16505725-2-bhk-apartment-in-sector-37c-for-rs-8000000,Housing.com,5882,0
Pivotal Paradise,Sector 102,9000000,9000000,697 sq.ft,697,2 BHK,Ready to move,Abhinav Sharma,4w ago,https://housing.com/in/buy/resale/page/17007754-2-bhk-apartment-in-sector-62-for-rs-9000000,Housing.com,12912,0
Pyramid Urban Home II Extension,Sector 86,8200000,8200000,800 sq.ft,800,3 BHK,Ready to move,Group One Realty,4w ago,https://housing.com/in/buy/resale/page/16997942-3-bhk-apartment-in-sector-86-for-rs-8200000,Housing.com,10250,0
Suncity Avenue 76,"Sector 76, Gurgaon",8500000,8500000,680 sq.ft,680,2 BHK,Ready to move,Investors Global,4w ago,https://housing.com/in/buy/resale/page/17005544-2-bhk-apartment-in-sector-76-for-rs-8500000,Housing.com,12500,0
Suncity Avenue 76,"Sector 76, Gurgaon",8450000,8450000,800 sq.ft,800,2 BHK,Ready to move,Investors Global,4w ago,https://housing.com/in/buy/resale/page/17005593-2-bhk-apartment-in-sector-76-for-rs-8450000,Housing.com,10562,0
Vipul Lavanya Apartments Tower 2 And 3,Sector 81,8400000,8400000,800 sq.ft,800,3 BHK,Ready to move,Pooja  R,4w ago,https://housing.com/in/buy/resale/page/17004202-3-bhk-apartment-in-sector-86-for-rs-8400000,Housing.com,10500,0
Pyramid Urban Homes 2,Sector 95,8200000,8200000,"27th Apr, 2025",27,2 BHK,Ready to move,Raushan Sharma,4w ago,https://housing.com/in/buy/resale/page/16149634-2-bhk-apartment-in-sector-95-for-rs-8200000,Housing.com,303703,0
Suncity Avenue 76,"Sector 76, Gurgaon",8300000,8300000,800 sq.ft,800,2 BHK,Ready to move,Investors Global,4w ago,https://housing.com/in/buy/resale/page/17003719-2-bhk-apartment-in-sector-76-for-rs-8300000,Housing.com,10375,0
Suncity Avenue 76,"Sector 76, Gurgaon",8250000,8250000,675 sq.ft,675,2 BHK,Ready to move,Investors Global,4w ago,https://housing.com/in/buy/resale/page/17003664-2-bhk-apartment-in-sector-76-for-rs-8250000,Housing.com,12222,0
Pyramid Urban Home II Extension,Sector 86,7200000,7200000,900 sq.ft,900,2 BHK,Ready to move,IREC Realty Service,4w ago,https://housing.com/in/buy/resale/page/17002697-2-bhk-apartment-in-sector-86-for-rs-7200000,Housing.com,8000,0
ROF Amaltas,"Sector 92, Gurgaon",7200000,7200000,1050 sq.ft,1050,3 BHK,Ready to move,KY Homes,4w ago,https://housing.com/in/buy/resale/page/16956106-3-bhk-apartment-in-sector-92-for-rs-7200000,Housing.com,6857,0
Apex Our Homes,"Sector 37C, Gurgaon",8400000,8400000,800 sq.ft,800,5 BHK,Ready to move,SAI REAL ESTATE CONSULTANT,4w ago,https://housing.com/in/buy/resale/page/16413079-2.5-bhk-apartment-in-sector-37c-for-rs-8400000,Housing.com,10500,0
Pareena Mi Casa,Sector 37D,9600000,9600000,"13th Apr, 2025",13,2 BHK,Ready to move,Adarsh Yadav,4w ago,https://housing.com/in/buy/resale/page/16990651-2-bhk-apartment-in-sector-68-for-rs-9600000,Housing.com,738461,0
Pyramid Urban 67A,Sector 67,8000000,8000000,800 sq.ft,800,2 BHK,Ready to move,Prince,4w ago,https://housing.com/in/buy/resale/page/16998675-2-bhk-apartment-in-sector-67-for-rs-8000000,Housing.com,10000,0
Tulip Lemon,Sector 69,7800000,7800000,980 sq.ft,980,2 BHK,Ready to move,Bricks Homes Avenue,4w ago,https://housing.com/in/buy/resale/page/16988373-2-bhk-apartment-in-tulip-violet-society-for-rs-7800000,Housing.com,7959,0
Tulip Lemon,Sector 69,7900000,7900000,1200 sq.ft,1200,2 BHK,Ready to move,Bricks Homes Avenue,4w ago,https://housing.com/in/buy/resale/page/16988274-2-bhk-apartment-in-tulip-violet-society-for-rs-7900000,Housing.com,6583,0
Shree Vardhman Green Court,Sector 90,8000000,8000000,1200 sq.ft,1200,2 BHK,Ready to move,Royal Properties,4w ago,https://housing.com/in/buy/resale/page/16988833-2-bhk-apartment-in-sector-90-for-rs-8000000,Housing.com,6666,0
Signature Global Grand IVA,Sector 103,7100000,7100000,632 sq.ft,632,2 BHK,Ready to move,The Dream Home,4w ago,https://housing.com/in/buy/resale/page/16987062-2-bhk-apartment-in-sector-103-for-rs-7100000,Housing.com,11234,0
Suncity Avenue 76,"Sector 76, Gurgaon",8750000,8750000,1360 sq.ft,1360,2 BHK,Ready to move,The Dream Home,4w ago,https://housing.com/in/buy/resale/page/16987174-2-bhk-apartment-in-sector-76-for-rs-8750000,Housing.com,6433,0
Signature Global Synera,Sector 76,7200000,7200000,785 sq.ft,785,2 BHK,Ready to move,Mukesh Kumar,4w ago,https://housing.com/in/buy/resale/page/14923228-2-bhk-apartment-in-sector-81-for-rs-7200000-v2,Housing.com,9171,0
MRG The Balcony,Sector 92,7000000,7000000,745 sq.ft,745,2 BHK,Ready to move,JSS Real Estate,4w ago,https://housing.com/in/buy/resale/page/16992177-2-bhk-apartment-in-sector-93-for-rs-7000000,Housing.com,9395,0
Vipul Lavanya Apartments Tower 2 And 3,Sector 81,9900000,9900000,1360 sq.ft,1360,2 BHK,Ready to move,Rajeev Saini,4w ago,https://housing.com/in/buy/resale/page/16522160-2-bhk-apartment-in-sector-81-for-rs-9900000,Housing.com,7279,0
Pyramid Urban Home II Extension,Sector 86,8500000,8500000,800 sq.ft,800,2 BHK,Ready to move,Raushan Sharma,,https://housing.com/in/buy/resale/page/15807761-2-bhk-apartment-in-sector-95-for-rs-8500000,Housing.com,10625,0
Suncity Avenue 76,"Sector 76, Gurgaon",7200000,7200000,675 sq.ft,675,2 BHK,Ready to move,Amit Properties,,https://housing.com/in/buy/resale/page/16880370-2-bhk-apartment-in-sector-70a-for-rs-7200000,Housing.com,10666,0
Signature Global The Millennia,Sector 37D,9000000,9000000,900 sq.ft,900,3 BHK,Ready to move,Yash Yadav,,https://housing.com/in/buy/resale/page/16811246-3-bhk-apartment-in-sector-86-for-rs-9000000,Housing.com,10000,0
Suncity Avenue 76,"Sector 76, Gurgaon",8300000,8300000,1050 sq.ft,1050,2 BHK,Ready to move,Lakha Singh,,https://housing.com/in/buy/resale/page/16966471-2-bhk-apartment-in-sector-76-for-rs-8300000,Housing.com,7904,0
Signature Global Park,Sector 92,7100000,7100000,800 sq.ft,800,2 BHK,Ready to move,Krisha Associate,,https://housing.com/in/buy/resale/page/16941089-2-bhk-apartment-in-sector-37d-for-rs-7100000,Housing.com,8875,0
Tulip Lemon,Sector 69,7400000,7400000,"13th Apr, 2025",13,2 BHK,Ready to move,Krisha Associate,,https://housing.com/in/buy/resale/page/16941083-2-bhk-apartment-in-sector-37d-for-rs-7400000,Housing.com,569230,0
