Property Name,Location,Price,Price_Numeric,Area,Area_Numeric,BHK,Type,Posted By,Posted Time,Property URL,Source,Price_Per_Sqft
"Sector 46, Gurgaon","Sector 46, Gurgaon",28000000.0,28000000.0,"1,836 sqft",1836.0,3 BHK,Ready To Move,Vohra Estate,,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-sector-46-gurgaon-1836-sq-ft-spid-J81614541,99acres,15250
Emaar Emerald Hills,"Sector 65, Gurgaon",34500000.0,34500000.0,"2,000 sqft",2000.0,4 BHK,Ready To Move,Money Bricks,,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-emaar-emerald-hills-sector-65-gurgaon-2000-sq-ft-spid-M79555475,99acres,17250
Microtek Greenburg,"Sector 86, Gurgaon",35000000.0,35000000.0,"2,285 sqft",2285.0,3 BHK,Ready To Move,Owner,2mo ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-microtek-greenburg-sector-86-gurgaon-2285-sq-ft-spid-Z79401591,99acres,15317
Ansals Palam Vihar,"Palam Vihar, Gurgaon",30000000.0,30000000.0,"3,240 sqft",3240.0,4 BHK,Ready To Move,Ahuja Estate and Developers,,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-ansals-palam-vihar-palam-vihar-gurgaon-3240-sq-ft-spid-C78668317,99acres,9259
"Sector 23, Gurgaon","Sector 23, Gurgaon",25900000.0,25900000.0,"2,367 sqft",2367.0,4 BHK,Ready To Move,Bajaj Real Estate,,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-23-gurgaon-2367-sq-ft-r1-spid-K74547553,99acres,10942
Signature The Roselia,"Sector 95A, Gurgaon",7800000.0,7800000.0,"1,000 sqft",1000.0,3 BHK,Ready To Move,AMAYA LANDBASE,Dealer·2mo ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-signature-the-roselia-sector-95a-gurgaon-1000-sq-ft-spid-S79441691,99acres,7800
M3M Skywalk,"Sector 74, Gurgaon",35500000.0,35500000.0,"2,000 sqft",2000.0,3 BHK,Ready To Move,Jyoti Property,Dealer·2w ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-skywalk-sector-74-gurgaon-2000-sq-ft-spid-J81729950,99acres,17750
Tulip Purple,"Sector 69, Gurgaon",26300000.0,26300000.0,"2,400 sqft",2400.0,4 BHK,Ready To Move,The Property Experts,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-tulip-purple-sector-69-gurgaon-2400-sq-ft-spid-R81635857,99acres,10958
Ramprastha Primera,"Sector 37D, Gurgaon",16399999.0,16399999.0,"1,800 sqft",1800.0,3 BHK,Ready To Move,Atharv Property Adviser,Dealer·1mo ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ramprastha-primera-sector-37d-gurgaon-1800-sq-ft-spid-Z80964419,99acres,9111
Ansals Palam Vihar,"Palam Vihar, Gurgaon",42500000.0,42500000.0,"4,680 sqft",4680.0,4 BHK,Ready To Move,Ahuja Estate and Developers,,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-ansals-palam-vihar-palam-vihar-gurgaon-4680-sq-ft-spid-X79919405,99acres,9081
Vatika India Next,"Sector 82, Gurgaon",43000000.0,43000000.0,"3,600 sqft",3600.0,4 BHK,Ready To Move,Owner,2w ago,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-vatika-india-next-sector-82-gurgaon-2150-sq-ft-r1-spid-J79085853,99acres,11944
Tulip Monsella,"Sector 53, Gurgaon",96000000.0,96000000.0,"3,684 sqft",3684.0,4 BHK,Ready To Move,Peers realtor,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-tulip-monsella-sector-53-gurgaon-3684-sq-ft-spid-K81600033,99acres,26058
Spaze Privvy The Address,"Sector 93, Gurgaon",17000000.0,17000000.0,"1,350 sqft",1350.0,3 BHK,Ready To Move,Arihant Realty Group,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-spaze-privvy-the-address-sector-93-gurgaon-1350-sq-ft-spid-R81391147,99acres,12592
M3M Heights,"Sector 65, Gurgaon",25500000.0,25500000.0,"1,310 sqft",1310.0,2 BHK,Ready To Move,Balaji Estate,Dealer·2w ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-m3m-heights-sector-65-gurgaon-1310-sq-ft-spid-T80656563,99acres,19465
Smart World Gems,"Sector 89, Gurgaon",15800000.0,15800000.0,"1,574 sqft",1574.0,3 BHK,Ready To Move,Gurgaon Properties,Dealer·2w ago,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-smart-world-gems-sector-89-gurgaon-1574-sq-ft-spid-V81700110,99acres,10038
DLF Regal Gardens,"Sector 90, Gurgaon",21500000.0,21500000.0,"1,967 sqft",1967.0,3 BHK,Ready To Move,Arihant Realty Group,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-regal-gardens-sector-90-gurgaon-1967-sq-ft-spid-G80824267,99acres,10930
Smart World Orchard,"Sector 61, Gurgaon",29500000.0,29500000.0,"1,710 sqft",1710.0,3 BHK,Ready To Move,Owner,5d ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-smart-world-orchard-sector-61-gurgaon-1710-sq-ft-spid-Z80335167,99acres,17251
Emaar MGF Palm Hills,"Sector 77, Gurgaon",35000000.0,35000000.0,"1,950 sqft",1950.0,5 BHK,Ready To Move,Owner,1w ago,https://www.99acres.com/5-bhk-bedroom-apartment-flat-for-sale-in-emaar-mgf-palm-hills-sector-77-gurgaon-1950-sq-ft-spid-M81950606,99acres,17948
Tulip Yellow,"Sector 69, Gurgaon",23100000.0,23100000.0,"1,704 sqft",1704.0,3 BHK,Ready To Move,The Property Experts,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tulip-yellow-sector-69-gurgaon-1704-sq-ft-spid-M81791106,99acres,13556
All Punjabi Welfare Association,"Sector 23, Gurgaon",30000000.0,30000000.0,"3,078 sqft",3078.0,4 BHK,Ready To Move,Ahuja Estate and Developers,,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-all-punjabi-welfare-association-sector-23-gurgaon-3078-sq-ft-spid-F78665655,99acres,9746
M3M Merlin,"Sector 67, Gurgaon",59000000.0,59000000.0,"3,100 sqft",3100.0,4 BHK,Ready To Move,Hardik Realtors,Dealer·1mo ago,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-m3m-merlin-sector-67-gurgaon-3100-sq-ft-spid-I81174427,99acres,19032
M3M Merlin,"Sector 67, Gurgaon",43900000.0,43900000.0,"2,358 sqft",2358.0,3 BHK,Ready To Move,RealtyXPO,Dealer·1w ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-merlin-sector-67-gurgaon-2358-sq-ft-spid-G81012877,99acres,18617
Sobha City,"Sector 108, Gurgaon",38200000.0,38200000.0,"2,003 sqft",2003.0,3 BHK,Ready To Move,Homesbysqft,Dealer·1mo ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sobha-city-sector-108-gurgaon-2003-sq-ft-spid-O79974579,99acres,19071
DLF The Ultima,"Sector 81, Gurgaon",37900000.0,37900000.0,"2,092 sqft",2092.0,3 BHK,Ready To Move,Om Niwas Realtors,Dealer·1mo ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-dlf-the-ultima-sector-81-gurgaon-2092-sq-ft-spid-O78963001,99acres,18116
"Sector 37D, Gurgaon","Sector 37D, Gurgaon",14800000.0,14800000.0,"1,250 sqft",1250.0,3 BHK,Ready To Move,GOYAL ASSOCIATES,,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-sector-37d-gurgaon-1250-sq-ft-spid-F80963297,99acres,11840
MRG The Balcony,"Sector 93, Gurgaon",8000000.0,8000000.0,698 sqft,698.0,2 BHK,Ready To Move,Owner,5d ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-mrg-the-balcony-sector-93-gurgaon-698-sq-ft-spid-A81612185,99acres,11461
private builder floor,"Sector 57, Gurgaon",28900000.0,28900000.0,"2,367 sqft",2367.0,3 BHK,Ready To Move,ARADHYA REALTY,Dealer·1mo ago,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-sector-57-gurgaon-2367-sq-ft-spid-O77830279,99acres,12209
M3M Golfestate,"Sector 65, Gurgaon",102500000.0,102500000.0,"4,010 sqft",4010.0,3 BHK,Ready To Move,BookMyHome.com,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-golfestate-sector-65-gurgaon-4010-sq-ft-spid-I80774743,99acres,25561
M3M Golfestate,"Sector 65, Gurgaon",86600000.0,86600000.0,"3,464 sqft",3464.0,3 BHK,Ready To Move,BookMyHome.com,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-m3m-golfestate-sector-65-gurgaon-3464-sq-ft-spid-A80769185,99acres,25000
Sushant Lok 1 Builder Floors,"Sushant Lok Phase 1, Gurgaon",39900000.0,39900000.0,"2,700 sqft",2700.0,4 BHK,Ready To Move,J jain realtors,Dealer·1mo ago,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sushant-lok-1-builder-floors-sushant-lok-phase-1-gurgaon-2700-sq-ft-spid-V81097351,99acres,14777
Birla Navya,"Sector 63A, Gurgaon",40000000.0,40000000.0,"2,600 sqft",2600.0,3 BHK,Ready To Move,Edha Realtech LLP,Dealer·1w ago,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-birla-navya-sector-63a-gurgaon-2600-sq-ft-spid-G81982822,99acres,15384
Birla Navya,"Sector 63A, Gurgaon",31000000.0,31000000.0,"1,900 sqft",1900.0,3 BHK,Ready To Move,Edha Realtech LLP,Dealer·1w ago,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-birla-navya-sector-63a-gurgaon-1900-sq-ft-spid-Y81983100,99acres,16315
Vipul World,"Sector 48, Gurgaon",24500000.0,24500000.0,"1,850 sqft",1850.0,3 BHK,Ready To Move,J jain realtors,Dealer·3w ago,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-vipul-world-sector-48-gurgaon-1850-sq-ft-spid-B81116355,99acres,13243
SS The Leaf,"Sector 85, Gurgaon",17000000.0,17000000.0,"1,640 sqft",1640.0,2 BHK,Ready To Move,EMPYREAL REALTY,Dealer·3w ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-ss-the-leaf-sector-85-gurgaon-1640-sq-ft-spid-C78883951,99acres,10365
Birla Navya,"Sector 63A, Gurgaon",42000000.0,42000000.0,"2,000 sqft",2000.0,4 BHK,Ready To Move,Edha Realtech LLP,Dealer·1w ago,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-birla-navya-sector-63a-gurgaon-2000-sq-ft-spid-U81937328,99acres,21000
Unitech Escape,"Nirvana Country, Gurgaon",31500000.0,31500000.0,"2,066 sqft",2066.0,3 BHK,Ready To Move,Nayan Realty,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-unitech-escape-nirvana-country-gurgaon-2066-sq-ft-spid-R81911136,99acres,15246
Unitech Fresco,"Nirvana Country, Gurgaon",20500000.0,20500000.0,"1,418 sqft",1418.0,2 BHK,Ready To Move,Nayan Realty,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-unitech-fresco-nirvana-country-gurgaon-1418-sq-ft-spid-S81684330,99acres,14456
Middle Floor Luxury,"DLF Phase 2, Gurgaon",46500000.0,46500000.0,"2,700 sqft",2700.0,4 BHK,Ready To Move,PRIME DEALS,,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-phase-2-gurgaon-2700-sq-ft-r1-spid-E79951201,99acres,17222
Unitech Fresco,"Nirvana Country, Gurgaon",25000000.0,25000000.0,"1,629 sqft",1629.0,3 BHK,Ready To Move,Nayan Realty,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-unitech-fresco-nirvana-country-gurgaon-1629-sq-ft-spid-L81359281,99acres,15346
super luxury floor,"DLF Phase 4, Gurgaon",55000000.0,55000000.0,"3,240 sqft",3240.0,4 BHK,Ready To Move,PRIME DEALS,,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-phase-4-gurgaon-3240-sq-ft-spid-H80387921,99acres,16975
"Sector 51, Gurgaon","Sector 51, Gurgaon",23800000.0,23800000.0,"1,805 sqft",1805.0,3 BHK,Ready To Move,DS Realtors,,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-sector-51-gurgaon-1805-sq-ft-spid-P81174695,99acres,13185
Pioneer Park,"Sector 61, Gurgaon",23000000.0,23000000.0,"1,365 sqft",1365.0,2 BHK,Ready To Move,Dev Pro Investments,Dealer·2d ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-pioneer-park-sector-61-gurgaon-1365-sq-ft-spid-C79815849,99acres,16849
SS The Leaf,"Sector 85, Gurgaon",22500000.0,22500000.0,"1,740 sqft",1740.0,2 BHK,Ready To Move,Gurgaon Homes,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-ss-the-leaf-sector-85-gurgaon-1740-sq-ft-spid-K81130311,99acres,12931
Tata Gurgaon Gateway,"Sector 112, Gurgaon",34000000.0,34000000.0,"2,450 sqft",2450.0,3 BHK,Ready To Move,SKY HOUSING FINANCE AND REALTY,Dealer·3w ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tata-gurgaon-gateway-sector-112-gurgaon-2450-sq-ft-spid-G81487859,99acres,13877
DLF Richmond Park,"DLF Phase 4, Gurgaon",37000000.0,37000000.0,"1,420 sqft",1420.0,2 BHK,Ready To Move,FIRST INDIA PROPMART PRIVATE LIMITED,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dlf-richmond-park-dlf-phase-4-gurgaon-1420-sq-ft-spid-B81734990,99acres,26056
Sector 4,"Sector 4, Gurgaon",29000000.0,29000000.0,"4,200 sqft",4200.0,4 BHK,Ready To Move,JMV HOMES,,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-4-gurgaon-4200-sq-ft-spid-U81579971,99acres,6904
Parsvnath Exotica,"Sector 53, Gurgaon",87500000.0,87500000.0,"3,530 sqft",3530.0,3 BHK,Ready To Move,Yash realtors,Dealer·1mo ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-parsvnath-exotica-sector-53-gurgaon-3530-sq-ft-spid-Y79965797,99acres,24787
TARC Maceo,"Sector 91, Gurgaon",19500000.0,19500000.0,"1,862 sqft",1862.0,3 BHK,Ready To Move,Arihant Realty Group,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tarc-maceo-sector-91-gurgaon-1862-sq-ft-spid-N81407201,99acres,10472
Godrej Meridien,"Sector 106, Gurgaon",20299999.0,20299999.0,"1,366 sqft",1366.0,2 BHK,Ready To Move,AIA LANDBASE,Dealer·4w ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-godrej-meridien-sector-106-gurgaon-1366-sq-ft-spid-H81487789,99acres,14860
Adani M2K Oyster Grande,"Sector 102, Gurgaon",32500000.0,32500000.0,"2,579 sqft",2579.0,3 BHK,Ready To Move,Global Proptech,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-adani-m2k-oyster-grande-sector-102-gurgaon-2579-sq-ft-spid-A81269645,99acres,12601
Smart World Gems,"Sector 89, Gurgaon",12400000.0,12400000.0,"1,196 sqft",1196.0,2 BHK,Ready To Move,The Assetree,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-smart-world-gems-sector-89-gurgaon-1196-sq-ft-spid-D81370903,99acres,10367
DLF Regency Park 1,"DLF Phase 4, Gurgaon",23000000.0,23000000.0,"1,105 sqft",1105.0,2 BHK,Ready To Move,FIRST INDIA PROPMART PRIVATE LIMITED,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-dlf-regency-park-1-dlf-phase-4-gurgaon-1105-sq-ft-spid-O80862089,99acres,20814
Silverglades The Melia,"Sohna, Gurgaon",14200000.0,14200000.0,"1,425 sqft",1425.0,2 BHK,Ready To Move,Owner,6d ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-silverglades-the-melia-sohna-gurgaon-1425-sq-ft-spid-C82021772,99acres,9964
Ansals Palam Vihar,"Palam Vihar, Gurgaon",35000000.0,35000000.0,"3,240 sqft",3240.0,4 BHK,Ready To Move,Ahuja Estate and Developers,,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-ansals-palam-vihar-palam-vihar-gurgaon-3240-sq-ft-spid-X79907833,99acres,10802
Godrej Habitat,"Sector 3, Gurgaon",14500000.0,14500000.0,"1,444 sqft",1444.0,2 BHK,Ready To Move,Meera Infra,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-godrej-habitat-sector-3-gurgaon-1444-sq-ft-spid-T79768837,99acres,10041
All Punjabi Welfare Association,"Sector 23, Gurgaon",33500000.0,33500000.0,"3,078 sqft",3078.0,4 BHK,Ready To Move,Ahuja Estate and Developers,,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-all-punjabi-welfare-association-sector-23-gurgaon-3078-sq-ft-spid-B79925827,99acres,10883
"Rosewood City, Gurgaon","Rosewood City, Gurgaon",67500000.0,67500000.0,"4,905 sqft",4905.0,4 BHK,Ready To Move,J jain realtors,Dealer·1mo ago,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-rosewood-city-gurgaon-4905-sq-ft-spid-U81097419,99acres,13761
Signature Global Park,"Sohna, Gurgaon",11500000.0,11500000.0,"1,153 sqft",1153.0,2 BHK,Ready To Move,Owner,2w ago,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-signature-global-park-sohna-gurgaon-1153-sq-ft-spid-L79166273,99acres,9973
Tulip Monsella,"Sector 53, Gurgaon",95800000.0,95800000.0,"3,684 sqft",3684.0,4 BHK,Ready To Move,RedFoyer,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-tulip-monsella-sector-53-gurgaon-3684-sq-ft-spid-Z82117452,99acres,26004
Tulip Monsella,"Sector 53, Gurgaon",99000000.0,99000000.0,"3,684 sqft",3684.0,4 BHK,Ready To Move,RedFoyer,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-tulip-monsella-sector-53-gurgaon-3684-sq-ft-spid-E82117320,99acres,26872
"Nirvana Country, Gurgaon","Nirvana Country, Gurgaon",29900000.0,29900000.0,"1,728 sqft",1728.0,3 BHK,Ready To Move,GoldMine Associates,Dealer·1mo ago,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-nirvana-country-gurgaon-1728-sq-ft-spid-W81202697,99acres,17303
Experion Windchants,"Sector 112, Gurgaon",72800000.0,72800000.0,"4,848 sqft",4848.0,4 BHK,Ready To Move,Deep Properties,Dealer·1mo ago,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-experion-windchants-sector-112-gurgaon-4848-sq-ft-spid-T80919851,99acres,15016
"Sector 65, Gurgaon","Sector 65, Gurgaon",43500000.0,43500000.0,"2,700 sqft",2700.0,4 BHK,Ready To Move,PROPHYPE REALTY SERVICES LLP,Dealer·2w ago,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sector-65-gurgaon-2700-sq-ft-spid-Y81689946,99acres,16111
"Nirvana Country, Gurgaon","Nirvana Country, Gurgaon",59900000.0,59900000.0,"3,240 sqft",3240.0,4 BHK,Ready To Move,GoldMine Associates,Dealer·1mo ago,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-nirvana-country-gurgaon-3240-sq-ft-spid-R81202973,99acres,18487
Experion Windchants,"Sector 112, Gurgaon",75000000.0,75000000.0,"4,848 sqft",4848.0,4 BHK,Ready To Move,Deep Properties,Dealer·3w ago,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-experion-windchants-sector-112-gurgaon-4848-sq-ft-spid-T81532045,99acres,15470
Sobha City,"Sector 108, Gurgaon",46500000.0,46500000.0,"2,343 sqft",2343.0,3 BHK,Ready To Move,Homesbysqft,Dealer·1mo ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sobha-city-sector-108-gurgaon-2343-sq-ft-spid-P81326427,99acres,19846
"South City 2, Gurgaon","South City 2, Gurgaon",36000000.0,36000000.0,"3,240 sqft",3240.0,4 BHK,Ready To Move,PROPHYPE REALTY SERVICES LLP,Dealer·3w ago,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-south-city-2-gurgaon-3240-sq-ft-spid-V81530703,99acres,11111
Ramprastha The Edge Towers,"Sector 37D, Gurgaon",13300000.0,13300000.0,"1,675 sqft",1675.0,3 BHK,Ready To Move,Rawat Properties,Dealer·1mo ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ramprastha-the-edge-towers-sector-37d-gurgaon-1675-sq-ft-spid-X81171823,99acres,7940
Sobha City,"Sector 108, Gurgaon",42000000.0,42000000.0,"2,072 sqft",2072.0,3 BHK,Ready To Move,Homesbysqft,Dealer·1mo ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sobha-city-sector-108-gurgaon-2072-sq-ft-spid-U81326291,99acres,20270
ATS Triumph,"Sector 104, Gurgaon",36000000.0,36000000.0,"3,150 sqft",3150.0,4 BHK,Ready To Move,Zillion Advisory Solutions,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-ats-triumph-sector-104-gurgaon-3150-sq-ft-spid-L81085317,99acres,11428
Ramprastha The Edge Towers,"Sector 37D, Gurgaon",14800000.0,14800000.0,"1,770 sqft",1770.0,3 BHK,Ready To Move,Seven Realty,Dealer·1w ago,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ramprastha-the-edge-towers-sector-37d-gurgaon-1770-sq-ft-r29-spid-B26684023,99acres,8361
Tulip Violet,"Sector 69, Gurgaon",30800000.0,30800000.0,"2,010 sqft",2010.0,4 BHK,Ready To Move,The Property Experts,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-tulip-violet-sector-69-gurgaon-2010-sq-ft-spid-T81869848,99acres,15323
M3M Merlin,"Sector 67, Gurgaon",57000000.0,57000000.0,"3,154 sqft",3154.0,4 BHK,Ready To Move,Edha Realtech LLP,Dealer·1w ago,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-m3m-merlin-sector-67-gurgaon-3154-sq-ft-spid-I80601527,99acres,18072
Godrej Meridien,"Sector 106, Gurgaon",41000000.0,41000000.0,"2,720 sqft",2720.0,4 BHK,Ready To Move,AIA LANDBASE,Dealer·4w ago,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-godrej-meridien-sector-106-gurgaon-2720-sq-ft-spid-T81487991,99acres,15073
"Pocket H Nirvana Country, Gurgaon","Pocket H Nirvana Country, Gurgaon",46000000.0,46000000.0,"2,700 sqft",2700.0,3 BHK,Ready To Move,Siya Ram Realty Ventures,Dealer·1mo ago,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-pocket-h-nirvana-country-gurgaon-2700-sq-ft-spid-U80875489,99acres,17037
Emaar Emerald Hills,"Sector 65, Gurgaon",45000000.0,45000000.0,"2,403 sqft",2403.0,4 BHK,Ready To Move,Siya Ram Realty Ventures,Dealer·4d ago,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-emaar-emerald-hills-sector-65-gurgaon-2403-sq-ft-spid-F80688687,99acres,18726
"Sector 83, Gurgaon","Sector 83, Gurgaon",25000000.0,25000000.0,"2,160 sqft",2160.0,3 BHK,Ready To Move,Shree Associates,Dealer·3w ago,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-sector-83-gurgaon-2160-sq-ft-spid-G81637073,99acres,11574
private builder floor,"Sushant Lok Phase 2, Gurgaon",31000000.0,31000000.0,"2,700 sqft",2700.0,4 BHK,Ready To Move,ARADHYA REALTY,Dealer·1mo ago,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-sushant-lok-phase-2-gurgaon-2700-sq-ft-spid-M81291369,99acres,11481
"DLF Phase 1, Gurgaon","DLF Phase 1, Gurgaon",86500000.0,86500000.0,"3,550 sqft",3550.0,4 BHK,Ready To Move,Suburb Estate,,https://www.99acres.com/4-bhk-bedroom-independent-builder-floor-for-sale-in-dlf-phase-1-gurgaon-3550-sq-ft-spid-K81408495,99acres,24366
